query_id,query_text,search_intent,user_id,timestamp,device_type
22922,top rated video series,Social,user_2323,2024-12-02 17:00:00,Mobile
22923,top rated video series,Social,user_520,2024-09-11 07:00:00,Mobile
22924,top rated Thriller series,Navigational,user_4131,2024-03-20 13:00:00,Desktop
22925,top rated Fantasy series,Entertainment,user_885,2024-06-28 23:00:00,Tablet
22926,short drama short drama,Transactional,user_3859,2024-05-14 14:00:00,Mobile
22927,best Fantasy content,Entertainment,user_3727,2024-05-24 09:00:00,Mobile
22928,watch video online,Transactional,user_2493,2024-11-19 08:00:00,Mobile
22929,best Sci-Fi content,Social,user_135,2024-01-15 15:00:00,Mobile
22930,best Fantasy content,Transactional,user_30,2024-11-14 04:00:00,Mobile
22931,Action short drama,Navigational,user_947,2024-12-09 06:00:00,Mobile
22932,best Horror content,Entertainment,user_4865,2024-01-16 14:00:00,Tablet
22933,watch Horror online,Navigational,user_4920,2024-06-18 15:00:00,Mobile
22934,best Thriller content,Informational,user_80,2024-03-01 15:00:00,Mobile
22935,top rated Romance series,Navigational,user_2496,2024-12-27 06:00:00,Mobile
22936,top rated Drama series,Entertainment,user_1395,2024-10-01 02:00:00,Mobile
22937,top rated Action series,Entertainment,user_2358,2024-12-25 23:00:00,Tablet
22938,best video content,Informational,user_1073,2024-01-03 13:00:00,Mobile
22939,watch Horror online,Transactional,user_2682,2025-02-04 15:00:00,Mobile
22940,best Thriller content,Informational,user_935,2025-01-21 19:00:00,Mobile
22941,watch short drama online,Social,user_2452,2024-08-02 17:00:00,Mobile
22942,best content content,Entertainment,user_2451,2024-12-16 01:00:00,Mobile
22943,top rated Drama series,Transactional,user_729,2024-11-14 03:00:00,Mobile
22944,top rated short drama series,Navigational,user_220,2024-10-19 21:00:00,Tablet
22945,top rated Sci-Fi series,Transactional,user_4560,2024-03-03 06:00:00,Mobile
22946,Comedy short drama,Navigational,user_402,2024-11-19 18:00:00,Desktop
22947,best Horror content,Transactional,user_1552,2024-10-01 02:00:00,Mobile
22948,top rated Thriller series,Entertainment,user_992,2024-10-22 14:00:00,Tablet
22949,watch Romance online,Transactional,user_3485,2024-02-12 07:00:00,Mobile
22950,top rated Drama series,Transactional,user_2070,2024-05-30 07:00:00,Mobile
22951,top rated Drama series,Social,user_1737,2024-06-21 05:00:00,Mobile
22952,best video content,Social,user_601,2024-07-16 07:00:00,Mobile
22953,best Horror content,Entertainment,user_4923,2024-06-29 14:00:00,Mobile
22954,watch Fantasy online,Entertainment,user_3682,2024-03-28 10:00:00,Mobile
22955,top rated Horror series,Social,user_1229,2025-01-12 09:00:00,Mobile
22956,Horror short drama,Social,user_2823,2024-05-27 23:00:00,Desktop
22957,watch short drama online,Entertainment,user_552,2024-12-15 12:00:00,Desktop
22958,Fantasy short drama,Transactional,user_306,2025-02-15 06:00:00,Mobile
22959,top rated video series,Transactional,user_1379,2024-01-31 15:00:00,Mobile
22960,watch video online,Entertainment,user_4461,2024-10-08 09:00:00,Desktop
22961,top rated Horror series,Transactional,user_1704,2024-01-28 01:00:00,Desktop
22962,top rated Thriller series,Social,user_3193,2024-12-11 18:00:00,Desktop
22963,Sci-Fi short drama,Entertainment,user_486,2024-05-22 12:00:00,Desktop
22964,top rated Comedy series,Informational,user_743,2024-01-26 05:00:00,Mobile
22965,watch Fantasy online,Navigational,user_1970,2024-12-27 19:00:00,Mobile
22966,Sci-Fi short drama,Transactional,user_4761,2024-08-14 07:00:00,Mobile
22967,best Romance content,Social,user_1891,2024-12-04 15:00:00,Desktop
22968,video short drama,Informational,user_1036,2024-05-05 22:00:00,Mobile
22969,Romance short drama,Entertainment,user_2154,2024-05-19 22:00:00,Desktop
22970,Thriller short drama,Transactional,user_1731,2024-05-22 11:00:00,Mobile
22971,Thriller short drama,Informational,user_3843,2024-02-20 20:00:00,Mobile
22972,top rated Sci-Fi series,Transactional,user_2364,2024-11-26 07:00:00,Mobile
22973,watch video online,Social,user_4686,2024-10-25 17:00:00,Mobile
22974,top rated Action series,Navigational,user_585,2024-05-13 11:00:00,Desktop
22975,Fantasy short drama,Navigational,user_102,2025-02-19 10:00:00,Desktop
22976,top rated Drama series,Entertainment,user_3374,2025-02-05 00:00:00,Mobile
22977,watch content online,Informational,user_2384,2024-11-14 11:00:00,Mobile
22978,Action short drama,Navigational,user_2612,2025-02-12 20:00:00,Mobile
22979,top rated short drama series,Entertainment,user_1227,2024-02-17 14:00:00,Mobile
22980,best Comedy content,Entertainment,user_268,2024-04-27 03:00:00,Desktop
22981,top rated Sci-Fi series,Social,user_3528,2024-01-26 17:00:00,Desktop
22982,top rated Horror series,Transactional,user_4187,2024-05-15 09:00:00,Desktop
22983,top rated content series,Navigational,user_1142,2024-12-27 20:00:00,Mobile
22984,top rated Drama series,Navigational,user_3948,2025-01-14 11:00:00,Desktop
22985,watch Fantasy online,Navigational,user_2036,2024-07-17 21:00:00,Mobile
22986,watch Sci-Fi online,Transactional,user_3846,2024-01-10 17:00:00,Mobile
22987,Fantasy short drama,Entertainment,user_4726,2024-08-04 16:00:00,Desktop
22988,watch Comedy online,Entertainment,user_400,2024-05-02 00:00:00,Desktop
22989,watch Fantasy online,Entertainment,user_59,2024-07-21 15:00:00,Mobile
22990,top rated Thriller series,Entertainment,user_4632,2024-06-03 13:00:00,Mobile
22991,watch video online,Social,user_809,2024-08-23 13:00:00,Mobile
22992,Drama short drama,Transactional,user_1425,2024-04-17 10:00:00,Desktop
22993,Sci-Fi short drama,Transactional,user_1278,2024-09-22 20:00:00,Tablet
22994,top rated Sci-Fi series,Informational,user_4113,2024-08-22 23:00:00,Mobile
22995,Action short drama,Entertainment,user_2015,2025-02-16 20:00:00,Mobile
22996,best Drama content,Informational,user_4517,2025-02-15 12:00:00,Mobile
22997,watch Drama online,Social,user_2830,2024-12-10 20:00:00,Desktop
22998,watch Sci-Fi online,Transactional,user_2997,2024-06-03 12:00:00,Tablet
22999,best content content,Informational,user_1486,2024-06-14 02:00:00,Desktop
23000,watch Horror online,Social,user_3413,2024-06-24 09:00:00,Desktop
23001,top rated content series,Entertainment,user_2882,2024-04-27 09:00:00,Mobile
23002,top rated Romance series,Navigational,user_570,2025-01-31 14:00:00,Desktop
23003,Sci-Fi short drama,Navigational,user_3132,2024-12-06 20:00:00,Mobile
23004,Sci-Fi short drama,Navigational,user_1680,2024-06-05 23:00:00,Desktop
23005,watch Fantasy online,Navigational,user_3033,2025-01-05 11:00:00,Mobile
23006,watch Fantasy online,Entertainment,user_1400,2024-12-09 23:00:00,Mobile
23007,watch Drama online,Social,user_4017,2024-11-19 13:00:00,Mobile
23008,best Drama content,Entertainment,user_3077,2024-02-23 11:00:00,Mobile
23009,best short drama content,Entertainment,user_2672,2024-04-14 02:00:00,Mobile
23010,short drama short drama,Informational,user_412,2025-02-01 06:00:00,Mobile
23011,content short drama,Social,user_3931,2024-07-29 04:00:00,Mobile
23012,watch video online,Navigational,user_4249,2025-01-07 23:00:00,Desktop
23013,best Fantasy content,Navigational,user_4102,2024-03-16 16:00:00,Mobile
23014,top rated Thriller series,Social,user_420,2024-02-07 04:00:00,Mobile
23015,top rated short drama series,Entertainment,user_892,2024-12-28 03:00:00,Desktop
23016,top rated Romance series,Transactional,user_2123,2024-06-09 05:00:00,Desktop
23017,video short drama,Informational,user_1043,2024-02-12 04:00:00,Mobile
23018,best Sci-Fi content,Entertainment,user_1798,2024-06-07 08:00:00,Desktop
23019,Thriller short drama,Informational,user_2854,2025-02-01 12:00:00,Mobile
23020,video short drama,Transactional,user_1512,2024-11-17 03:00:00,Desktop
23021,best Thriller content,Navigational,user_2431,2024-03-23 11:00:00,Desktop
23022,watch Romance online,Entertainment,user_1798,2025-01-31 14:00:00,Mobile
23023,Sci-Fi short drama,Transactional,user_2438,2024-10-03 04:00:00,Mobile
23024,best Action content,Entertainment,user_2524,2024-02-06 10:00:00,Mobile
23025,watch Romance online,Navigational,user_2229,2024-01-07 01:00:00,Mobile
23026,watch Action online,Entertainment,user_2138,2024-03-22 07:00:00,Mobile
23027,watch content online,Social,user_4041,2024-11-22 17:00:00,Mobile
23028,short drama short drama,Informational,user_1402,2025-01-29 10:00:00,Mobile
23029,watch short drama online,Navigational,user_153,2025-01-21 15:00:00,Mobile
23030,content short drama,Transactional,user_2547,2024-04-21 12:00:00,Mobile
23031,top rated Fantasy series,Informational,user_309,2025-01-27 01:00:00,Mobile
23032,watch Action online,Entertainment,user_1827,2024-06-27 23:00:00,Mobile
23033,Sci-Fi short drama,Social,user_1484,2024-10-07 12:00:00,Desktop
23034,top rated short drama series,Transactional,user_2211,2024-06-25 17:00:00,Mobile
23035,best short drama content,Transactional,user_2606,2025-01-06 11:00:00,Mobile
23036,watch Sci-Fi online,Social,user_2197,2024-12-05 23:00:00,Desktop
23037,Thriller short drama,Social,user_486,2024-01-31 22:00:00,Tablet
23038,Drama short drama,Entertainment,user_468,2024-06-19 02:00:00,Tablet
23039,best content content,Informational,user_3587,2024-12-12 13:00:00,Mobile
23040,best Fantasy content,Navigational,user_285,2024-08-08 14:00:00,Mobile
23041,best video content,Social,user_1225,2024-03-18 04:00:00,Mobile
23042,watch Romance online,Navigational,user_4801,2025-02-03 19:00:00,Mobile
23043,top rated Horror series,Informational,user_2707,2024-02-28 13:00:00,Desktop
23044,watch Sci-Fi online,Informational,user_940,2024-01-22 18:00:00,Desktop
23045,watch Horror online,Social,user_4402,2024-06-12 05:00:00,Desktop
23046,best video content,Social,user_2928,2024-02-02 06:00:00,Mobile
23047,best Comedy content,Navigational,user_4175,2025-01-29 12:00:00,Mobile
23048,watch Horror online,Informational,user_4702,2024-12-11 10:00:00,Mobile
23049,video short drama,Transactional,user_4033,2024-04-28 13:00:00,Desktop
23050,best Thriller content,Entertainment,user_139,2024-04-03 01:00:00,Mobile
23051,top rated Thriller series,Entertainment,user_3346,2024-08-26 06:00:00,Mobile
23052,watch content online,Entertainment,user_4926,2025-02-15 15:00:00,Mobile
23053,best short drama content,Transactional,user_3360,2024-04-22 03:00:00,Mobile
23054,top rated Thriller series,Entertainment,user_3201,2025-02-04 21:00:00,Desktop
23055,top rated Fantasy series,Social,user_4825,2024-05-10 06:00:00,Desktop
23056,best Thriller content,Transactional,user_4004,2024-10-16 08:00:00,Mobile
23057,Romance short drama,Social,user_4607,2024-10-27 17:00:00,Mobile
23058,top rated Sci-Fi series,Entertainment,user_4952,2024-05-09 08:00:00,Mobile
23059,best Thriller content,Informational,user_4809,2025-01-21 13:00:00,Mobile
23060,top rated Horror series,Informational,user_3363,2024-08-30 04:00:00,Mobile
23061,top rated short drama series,Entertainment,user_727,2024-11-08 21:00:00,Mobile
23062,top rated Fantasy series,Transactional,user_4839,2025-02-04 18:00:00,Mobile
23063,watch Comedy online,Social,user_4923,2024-08-05 02:00:00,Tablet
23064,best Fantasy content,Entertainment,user_3301,2024-01-24 00:00:00,Desktop
23065,best Horror content,Navigational,user_1001,2024-12-11 17:00:00,Tablet
23066,Fantasy short drama,Transactional,user_4538,2024-03-14 17:00:00,Mobile
23067,watch short drama online,Social,user_301,2024-03-28 12:00:00,Mobile
23068,top rated Sci-Fi series,Social,user_3495,2024-07-13 19:00:00,Mobile
23069,top rated content series,Navigational,user_259,2024-03-19 09:00:00,Mobile
23070,top rated Horror series,Social,user_1952,2024-11-26 16:00:00,Mobile
23071,Sci-Fi short drama,Informational,user_4325,2024-10-23 12:00:00,Tablet
23072,best Action content,Navigational,user_3090,2024-05-19 09:00:00,Desktop
23073,watch Horror online,Social,user_4952,2024-02-06 17:00:00,Tablet
23074,top rated Comedy series,Social,user_4359,2024-01-28 03:00:00,Mobile
23075,best Sci-Fi content,Social,user_2554,2024-01-11 10:00:00,Tablet
23076,watch video online,Social,user_3464,2025-01-21 22:00:00,Mobile
23077,watch Sci-Fi online,Transactional,user_2069,2024-03-18 17:00:00,Tablet
23078,video short drama,Informational,user_1658,2024-12-04 20:00:00,Mobile
23079,Fantasy short drama,Navigational,user_4089,2025-02-10 21:00:00,Mobile
23080,watch Drama online,Social,user_2412,2024-02-11 07:00:00,Mobile
23081,watch Thriller online,Transactional,user_4478,2025-01-08 03:00:00,Desktop
23082,top rated Romance series,Navigational,user_1915,2024-02-16 03:00:00,Mobile
23083,top rated Fantasy series,Navigational,user_621,2024-09-13 20:00:00,Mobile
23084,best Horror content,Transactional,user_1493,2024-09-03 09:00:00,Mobile
23085,watch Action online,Entertainment,user_4943,2024-03-01 23:00:00,Mobile
23086,best Romance content,Transactional,user_3618,2024-08-08 03:00:00,Tablet
23087,watch Romance online,Navigational,user_1994,2024-10-13 01:00:00,Tablet
23088,watch video online,Entertainment,user_1733,2024-09-27 22:00:00,Mobile
23089,top rated Fantasy series,Transactional,user_2785,2024-11-15 17:00:00,Mobile
23090,best Horror content,Transactional,user_588,2024-03-03 20:00:00,Desktop
23091,Fantasy short drama,Informational,user_2211,2024-10-29 10:00:00,Desktop
23092,Thriller short drama,Navigational,user_2392,2024-10-12 00:00:00,Desktop
23093,Horror short drama,Navigational,user_558,2024-01-12 18:00:00,Mobile
23094,Action short drama,Transactional,user_1906,2024-01-21 14:00:00,Desktop
23095,top rated Romance series,Informational,user_1309,2024-01-23 15:00:00,Mobile
23096,top rated Sci-Fi series,Navigational,user_430,2024-03-25 07:00:00,Desktop
23097,top rated Horror series,Informational,user_4250,2024-12-04 07:00:00,Mobile
23098,best Horror content,Social,user_2491,2024-11-20 17:00:00,Mobile
23099,top rated Romance series,Entertainment,user_1024,2024-06-26 19:00:00,Desktop
23100,watch short drama online,Entertainment,user_751,2024-10-11 13:00:00,Mobile
23101,best Thriller content,Informational,user_2780,2024-05-03 19:00:00,Mobile
23102,watch content online,Social,user_1337,2024-03-03 18:00:00,Mobile
23103,watch short drama online,Social,user_890,2024-09-27 19:00:00,Desktop
23104,top rated Fantasy series,Transactional,user_2218,2024-08-06 17:00:00,Tablet
23105,Fantasy short drama,Informational,user_2646,2024-08-28 02:00:00,Mobile
23106,watch Fantasy online,Entertainment,user_2408,2024-12-28 13:00:00,Desktop
23107,Drama short drama,Transactional,user_1857,2024-12-07 23:00:00,Mobile
23108,top rated video series,Informational,user_676,2024-12-04 11:00:00,Desktop
23109,watch Drama online,Navigational,user_1814,2024-08-13 07:00:00,Mobile
23110,watch Action online,Informational,user_1744,2025-02-07 18:00:00,Desktop
23111,watch Horror online,Entertainment,user_3918,2024-11-19 08:00:00,Mobile
23112,Action short drama,Transactional,user_2773,2024-01-04 04:00:00,Tablet
23113,content short drama,Entertainment,user_451,2024-07-29 20:00:00,Mobile
23114,top rated Thriller series,Social,user_2662,2024-06-10 23:00:00,Mobile
23115,watch Horror online,Social,user_1332,2024-11-04 23:00:00,Desktop
23116,top rated Sci-Fi series,Transactional,user_579,2025-02-07 08:00:00,Desktop
23117,Action short drama,Social,user_4580,2024-10-01 22:00:00,Desktop
23118,top rated content series,Social,user_4313,2024-10-28 09:00:00,Mobile
23119,Romance short drama,Transactional,user_2929,2024-11-14 04:00:00,Tablet
23120,top rated video series,Social,user_3867,2024-04-08 07:00:00,Desktop
23121,top rated Sci-Fi series,Entertainment,user_566,2024-10-31 08:00:00,Desktop
23122,Fantasy short drama,Transactional,user_4449,2025-02-19 09:00:00,Mobile
23123,watch Thriller online,Informational,user_1412,2024-07-09 06:00:00,Mobile
23124,watch Horror online,Transactional,user_1373,2024-12-06 10:00:00,Tablet
23125,video short drama,Navigational,user_4056,2024-05-27 20:00:00,Desktop
23126,watch video online,Social,user_4855,2024-12-16 21:00:00,Mobile
23127,top rated Horror series,Transactional,user_1234,2024-04-20 18:00:00,Tablet
23128,top rated Fantasy series,Transactional,user_3027,2024-07-17 05:00:00,Mobile
