query_id,content_id,relevance_score,judgment_source
11431,4135,2,simulated
30318,5543,1,simulated
39038,2633,4,simulated
12760,8521,4,simulated
38811,1336,3,simulated
41581,2608,1,simulated
29349,9781,0,simulated
14706,3493,0,simulated
25347,3314,0,simulated
39500,8020,4,simulated
30727,9125,1,simulated
11540,4916,3,simulated
49217,4606,1,simulated
3699,7643,3,simulated
32970,9271,1,simulated
4238,8523,3,simulated
16335,3275,0,simulated
19554,1128,3,simulated
2865,9817,4,simulated
39129,6514,4,simulated
15327,1363,0,simulated
48714,1811,1,simulated
5413,2412,1,simulated
9350,9433,2,simulated
39196,327,0,simulated
32870,4507,2,simulated
33145,8737,3,simulated
8398,6250,1,simulated
11917,6925,1,simulated
15373,8399,0,simulated
43018,7603,2,simulated
36432,6471,1,simulated
46247,6834,3,simulated
22679,9216,0,simulated
33829,6946,3,simulated
21948,3872,3,simulated
48470,4884,1,simulated
5125,6432,0,simulated
41850,1832,3,simulated
29922,1773,2,simulated
17947,2728,4,simulated
19580,7957,2,simulated
45459,4364,2,simulated
31659,2084,1,simulated
33579,8973,0,simulated
9251,2156,2,simulated
25837,8113,4,simulated
30164,563,0,simulated
27123,1904,1,simulated
10039,1562,2,simulated
4413,3980,2,simulated
4399,3424,0,simulated
42086,2991,0,simulated
28237,4395,2,simulated
658,9210,1,simulated
32821,3023,2,simulated
45401,1394,0,simulated
17493,1698,3,simulated
33755,3151,1,simulated
22411,8948,0,simulated
8403,4636,0,simulated
33544,554,0,simulated
9107,1468,3,simulated
45239,3227,3,simulated
23824,1652,0,simulated
33274,3308,4,simulated
36067,2864,2,simulated
26434,196,1,simulated
30732,1707,2,simulated
20573,642,4,simulated
43198,462,0,simulated
48726,4298,2,simulated
11106,6548,2,simulated
19386,9398,2,simulated
31742,8067,0,simulated
48917,1943,0,simulated
49413,1211,2,simulated
1952,7810,2,simulated
2371,5409,3,simulated
38922,8369,3,simulated
48069,3437,2,simulated
41048,5872,1,simulated
22868,4245,2,simulated
11582,4926,2,simulated
27871,7837,2,simulated
2735,4478,1,simulated
2257,6935,0,simulated
35738,5089,2,simulated
48746,5245,3,simulated
10503,4045,0,simulated
49131,9537,3,simulated
36046,7183,0,simulated
44529,1085,1,simulated
3970,4826,1,simulated
43678,9237,0,simulated
40689,8336,1,simulated
1489,5266,2,simulated
26235,1293,2,simulated
43028,2316,2,simulated
10808,7392,3,simulated
43978,5663,0,simulated
42092,5296,4,simulated
34956,379,0,simulated
21595,1331,4,simulated
49423,5775,1,simulated
16048,2920,1,simulated
9789,518,3,simulated
44487,2332,1,simulated
45340,6885,1,simulated
16750,956,2,simulated
43492,6872,1,simulated
19436,9438,4,simulated
33552,5776,2,simulated
43172,456,0,simulated
39907,9489,4,simulated
25609,7168,2,simulated
7160,8434,1,simulated
38254,7631,4,simulated
45130,8941,0,simulated
49390,3577,0,simulated
12076,6024,0,simulated
42946,9873,0,simulated
39827,5238,1,simulated
48653,7282,1,simulated
47338,5578,0,simulated
1463,4868,3,simulated
30177,4237,3,simulated
29788,1368,1,simulated
9414,5500,4,simulated
29812,1090,3,simulated
18051,9877,2,simulated
11629,5859,1,simulated
39065,4600,1,simulated
34425,9880,0,simulated
33900,6310,1,simulated
31248,6246,0,simulated
811,1269,4,simulated
56,2512,1,simulated
19908,9872,0,simulated
23944,3434,1,simulated
19047,8051,0,simulated
3280,3805,0,simulated
1534,4783,2,simulated
36780,5561,2,simulated
17047,6873,0,simulated
20230,9311,1,simulated
30251,9918,2,simulated
47404,2218,1,simulated
38736,6468,3,simulated
24292,7849,1,simulated
12517,4253,0,simulated
15625,1894,3,simulated
39378,3130,1,simulated
39049,8560,2,simulated
41200,884,2,simulated
2005,5827,1,simulated
44730,5352,0,simulated
5435,5739,1,simulated
37015,3326,0,simulated
36165,4173,1,simulated
40339,3120,0,simulated
41313,2702,0,simulated
4562,9533,4,simulated
33832,3535,0,simulated
47758,1709,3,simulated
1396,6660,0,simulated
53,4784,0,simulated
19536,5354,1,simulated
22055,9149,2,simulated
35555,9353,1,simulated
14676,3379,0,simulated
33913,8313,3,simulated
2113,5541,0,simulated
13752,7194,0,simulated
33064,6585,0,simulated
27566,6691,4,simulated
47309,7757,4,simulated
37511,291,3,simulated
32022,1057,2,simulated
39047,4175,2,simulated
2426,9273,2,simulated
7220,1361,0,simulated
39780,51,3,simulated
2628,1040,1,simulated
37574,9939,1,simulated
16366,2513,1,simulated
14200,2538,1,simulated
24003,6129,0,simulated
8702,7870,3,simulated
7936,6573,0,simulated
17846,6718,2,simulated
6921,9747,3,simulated
14262,9281,0,simulated
18384,4153,2,simulated
34739,3696,0,simulated
1552,5390,0,simulated
20236,4812,2,simulated
16486,6295,3,simulated
40852,8116,3,simulated
17845,6984,2,simulated
27423,1687,0,simulated
25310,5172,1,simulated
44053,4985,0,simulated
27011,7005,1,simulated
49685,8405,1,simulated
32860,6105,1,simulated
1820,421,0,simulated
17541,3750,2,simulated
4935,6232,1,simulated
8697,8031,3,simulated
30149,7702,4,simulated
4937,3996,1,simulated
6869,7279,2,simulated
43156,1443,4,simulated
9126,942,0,simulated
27813,7084,3,simulated
28986,5898,2,simulated
19089,4722,0,simulated
20703,6312,0,simulated
18494,9173,0,simulated
31328,695,2,simulated
29296,1628,3,simulated
27000,5510,1,simulated
43607,1946,1,simulated
45461,5542,0,simulated
7073,2367,1,simulated
24003,4891,0,simulated
16774,1233,4,simulated
41726,8420,3,simulated
8540,7525,0,simulated
44534,7003,2,simulated
9538,3720,0,simulated
32288,3708,1,simulated
48192,3554,2,simulated
48282,7191,0,simulated
11198,4589,0,simulated
27141,5027,3,simulated
15755,4302,1,simulated
8522,7129,4,simulated
44495,9046,3,simulated
36562,7713,2,simulated
38833,4029,0,simulated
14428,7360,1,simulated
34014,447,4,simulated
35006,9452,3,simulated
24781,7921,4,simulated
47874,4637,0,simulated
12377,6167,2,simulated
24300,940,0,simulated
27579,5074,0,simulated
16747,5430,1,simulated
44403,6752,0,simulated
16716,6766,1,simulated
27545,6251,0,simulated
45764,7301,2,simulated
40362,7731,1,simulated
6988,3827,2,simulated
46535,6821,3,simulated
47799,7038,4,simulated
33190,3544,0,simulated
8955,7476,0,simulated
21675,142,0,simulated
33017,328,0,simulated
39093,8241,0,simulated
11739,3197,1,simulated
483,2979,2,simulated
31509,4648,0,simulated
44436,995,0,simulated
44819,44,3,simulated
11425,884,2,simulated
20799,4054,0,simulated
45587,5464,1,simulated
28668,4708,3,simulated
28404,5537,4,simulated
42908,6540,0,simulated
39475,2479,1,simulated
9560,6631,3,simulated
8315,9592,1,simulated
17134,6448,0,simulated
45375,3602,3,simulated
34366,2201,1,simulated
32222,8219,0,simulated
32157,8533,3,simulated
25162,113,0,simulated
39157,3796,0,simulated
8736,5685,2,simulated
5577,5930,1,simulated
8207,2175,2,simulated
26043,4675,0,simulated
24338,6085,0,simulated
34247,1039,1,simulated
9575,2135,1,simulated
43019,5337,2,simulated
35043,6143,0,simulated
34930,5199,4,simulated
19993,8536,3,simulated
49756,4265,1,simulated
4044,1634,2,simulated
40023,7436,3,simulated
29265,3291,2,simulated
46330,3282,1,simulated
19877,3399,2,simulated
30930,4888,2,simulated
27575,1887,2,simulated
11785,7947,1,simulated
9197,999,0,simulated
6755,3141,2,simulated
46628,9089,3,simulated
27705,5019,0,simulated
47442,4176,1,simulated
29397,9552,2,simulated
17199,3397,1,simulated
8724,3121,2,simulated
33527,875,2,simulated
49158,6738,3,simulated
41545,4932,0,simulated
36445,910,1,simulated
17919,2070,1,simulated
45853,9538,0,simulated
29028,580,2,simulated
2267,2016,3,simulated
2415,6157,0,simulated
45945,5900,2,simulated
49713,4451,0,simulated
20844,6451,2,simulated
34087,5608,4,simulated
2553,6325,0,simulated
22705,2172,0,simulated
38187,1319,4,simulated
46364,1921,0,simulated
19245,8220,0,simulated
39489,8188,1,simulated
31538,1238,3,simulated
33846,9536,4,simulated
21824,3271,4,simulated
2527,28,2,simulated
48670,8960,3,simulated
32502,7680,1,simulated
33490,6938,2,simulated
42205,6860,0,simulated
5802,8055,0,simulated
22438,3693,0,simulated
31958,6296,2,simulated
1346,1220,1,simulated
746,5430,0,simulated
13327,1184,1,simulated
8125,8045,2,simulated
5600,8070,2,simulated
33646,448,2,simulated
24710,2690,2,simulated
37582,2277,2,simulated
10617,3005,3,simulated
7765,1184,3,simulated
40078,1366,0,simulated
10892,8485,1,simulated
9655,3439,0,simulated
29818,999,0,simulated
34133,8541,3,simulated
49117,8678,0,simulated
15539,6218,2,simulated
25808,7368,4,simulated
14290,8126,1,simulated
4262,1078,1,simulated
23593,6519,2,simulated
28282,5883,2,simulated
4083,6294,0,simulated
17964,7759,2,simulated
29771,7847,0,simulated
21984,9295,4,simulated
3420,7657,1,simulated
30992,7968,0,simulated
18402,9179,4,simulated
20402,6864,1,simulated
3038,9484,1,simulated
14502,1031,0,simulated
17146,2410,0,simulated
46166,5567,3,simulated
44933,6799,3,simulated
47949,9731,3,simulated
12839,8996,0,simulated
16983,3837,0,simulated
3744,8435,0,simulated
31967,1100,1,simulated
41377,5954,1,simulated
44394,5944,2,simulated
48274,6329,1,simulated
46796,4253,2,simulated
6211,4444,4,simulated
33851,8354,0,simulated
588,3966,3,simulated
29444,295,0,simulated
11000,6275,3,simulated
36427,4010,4,simulated
15846,7076,2,simulated
10416,9463,4,simulated
45378,6435,0,simulated
21965,6686,2,simulated
10376,7595,1,simulated
47532,8627,2,simulated
16149,7081,3,simulated
5914,6735,1,simulated
42982,7334,4,simulated
21411,1181,4,simulated
29352,7976,1,simulated
43330,6542,3,simulated
25936,3246,0,simulated
49933,7236,2,simulated
32939,2022,0,simulated
37788,5300,2,simulated
20609,674,0,simulated
46498,9183,0,simulated
2109,7185,2,simulated
15477,5236,2,simulated
9851,1741,3,simulated
9988,3406,2,simulated
39385,1092,1,simulated
35554,8571,1,simulated
33165,1342,1,simulated
25380,9371,1,simulated
40800,8593,3,simulated
19389,5685,0,simulated
11962,2622,3,simulated
40533,3876,2,simulated
8847,4890,3,simulated
7645,1742,2,simulated
42837,7237,4,simulated
24844,2085,3,simulated
47180,4581,0,simulated
1093,6576,3,simulated
42429,4309,1,simulated
9514,1451,0,simulated
40096,2492,1,simulated
37762,507,0,simulated
3080,1002,1,simulated
42469,4216,2,simulated
41782,2684,2,simulated
12168,2454,0,simulated
2136,6448,1,simulated
30237,7511,1,simulated
21306,1953,3,simulated
46423,6494,1,simulated
687,3007,0,simulated
9167,4072,0,simulated
41466,1616,1,simulated
48727,731,0,simulated
16458,8746,2,simulated
16965,8128,3,simulated
27717,2556,1,simulated
24799,9418,2,simulated
12200,7935,3,simulated
17281,5708,4,simulated
2434,3393,1,simulated
36721,7032,0,simulated
7453,4811,3,simulated
2170,9482,0,simulated
46855,763,0,simulated
33591,7759,4,simulated
26788,1097,0,simulated
11527,1645,4,simulated
2140,4887,2,simulated
28426,2760,0,simulated
43344,8842,2,simulated
48039,4166,4,simulated
41274,6796,1,simulated
2650,2697,4,simulated
42850,2317,4,simulated
39822,6059,1,simulated
1490,63,1,simulated
34433,8824,0,simulated
48529,3362,1,simulated
43569,6811,4,simulated
35301,508,0,simulated
17040,3479,2,simulated
3719,835,3,simulated
20367,1138,0,simulated
7445,40,3,simulated
6210,7631,0,simulated
7867,5990,4,simulated
36784,3054,1,simulated
22361,6775,1,simulated
49353,5730,2,simulated
6612,6701,2,simulated
29106,3480,1,simulated
8330,1763,2,simulated
44024,4942,3,simulated
33844,9058,4,simulated
34244,289,2,simulated
29854,2999,3,simulated
39714,8041,0,simulated
37726,5390,0,simulated
44374,7983,1,simulated
20289,2940,4,simulated
13628,2771,0,simulated
28808,1442,0,simulated
44107,2401,1,simulated
449,4099,3,simulated
69,3349,1,simulated
23481,6830,3,simulated
4909,5276,3,simulated
28209,7995,1,simulated
7370,9440,1,simulated
46071,5487,3,simulated
34509,8124,0,simulated
28309,9963,0,simulated
26596,4287,2,simulated
36661,9055,2,simulated
14253,4160,0,simulated
45433,5490,1,simulated
38812,7028,0,simulated
49161,2605,1,simulated
27629,9001,2,simulated
31051,9939,2,simulated
33019,7244,1,simulated
35165,6865,1,simulated
32892,5393,0,simulated
12922,6916,1,simulated
9021,1497,3,simulated
26011,4061,3,simulated
48508,6931,2,simulated
29590,5316,4,simulated
40441,6138,3,simulated
46175,3549,0,simulated
34846,9261,1,simulated
16980,8468,0,simulated
35855,9408,1,simulated
27279,2539,0,simulated
23349,244,0,simulated
34513,532,4,simulated
32791,6687,1,simulated
4973,6759,1,simulated
16016,7666,3,simulated
24539,199,2,simulated
31831,8748,1,simulated
15021,8153,2,simulated
263,9701,4,simulated
44461,7253,4,simulated
15143,9994,0,simulated
34354,6199,0,simulated
49585,9052,1,simulated
41520,2854,0,simulated
12337,990,3,simulated
22696,3029,1,simulated
18873,8784,1,simulated
45650,6249,1,simulated
45284,6252,0,simulated
22456,9000,2,simulated
16598,2203,1,simulated
9858,2147,2,simulated
48282,3437,2,simulated
40690,8554,0,simulated
3479,8907,2,simulated
16249,6430,0,simulated
35566,9357,3,simulated
45523,9266,2,simulated
35160,2176,2,simulated
21750,8558,0,simulated
42044,2902,0,simulated
38530,9343,2,simulated
13150,1422,1,simulated
7217,7023,0,simulated
27302,823,4,simulated
34719,3428,3,simulated
46333,3137,0,simulated
848,6348,4,simulated
21887,4112,2,simulated
4672,8074,3,simulated
41505,9163,1,simulated
4154,3897,0,simulated
8572,1738,1,simulated
46034,6203,3,simulated
30457,3264,1,simulated
9354,1580,3,simulated
66,161,4,simulated
14302,7514,0,simulated
17182,5009,2,simulated
10009,3802,2,simulated
5291,3125,3,simulated
31475,1046,3,simulated
632,7496,0,simulated
28352,323,3,simulated
36027,2303,1,simulated
39870,8205,0,simulated
40202,4084,1,simulated
8384,941,2,simulated
35568,3046,0,simulated
22110,1787,1,simulated
1150,1319,1,simulated
19388,3018,0,simulated
36314,1192,2,simulated
45400,7091,1,simulated
20,5085,1,simulated
28277,5470,0,simulated
41393,5731,0,simulated
1000,506,0,simulated
2535,4583,0,simulated
28539,4013,4,simulated
4426,8805,0,simulated
18075,6602,3,simulated
40243,6363,2,simulated
6329,1742,1,simulated
8527,6602,0,simulated
2554,674,3,simulated
18895,8727,4,simulated
38821,5999,3,simulated
39907,3780,4,simulated
10243,5301,3,simulated
43677,347,0,simulated
14276,7634,2,simulated
9749,4644,1,simulated
39912,8433,1,simulated
43306,9328,1,simulated
10358,2850,2,simulated
25365,3738,3,simulated
49794,7991,1,simulated
48837,575,1,simulated
7371,326,4,simulated
19491,7982,0,simulated
30750,8741,3,simulated
21303,791,1,simulated
10497,8172,1,simulated
48509,9069,0,simulated
43190,7687,3,simulated
4304,3500,2,simulated
41839,3503,0,simulated
44673,7761,1,simulated
40511,4748,4,simulated
48567,7770,1,simulated
34381,584,0,simulated
29083,5129,2,simulated
45439,3808,3,simulated
24017,8712,1,simulated
3465,2844,2,simulated
23365,2979,3,simulated
25147,1045,0,simulated
9367,6177,0,simulated
21611,6086,0,simulated
49432,74,0,simulated
6216,2809,1,simulated
35439,8118,0,simulated
27129,4814,3,simulated
22242,2434,4,simulated
15286,7073,0,simulated
7669,231,2,simulated
39071,9488,1,simulated
38038,7986,3,simulated
20494,1581,0,simulated
34821,2339,1,simulated
3067,5405,3,simulated
11903,7725,2,simulated
9050,4348,0,simulated
11993,8797,0,simulated
12754,6141,0,simulated
23631,5229,1,simulated
40541,5666,4,simulated
14062,9066,3,simulated
14513,1429,2,simulated
38655,3345,2,simulated
26433,6710,0,simulated
12420,1302,0,simulated
41737,1035,1,simulated
15652,838,2,simulated
28339,7788,2,simulated
23930,4105,0,simulated
12632,4846,4,simulated
31205,5071,0,simulated
40082,1787,3,simulated
34324,847,4,simulated
22074,3330,3,simulated
49730,8189,1,simulated
29017,2213,1,simulated
38285,9734,3,simulated
38462,2777,0,simulated
14236,2828,1,simulated
46,9006,0,simulated
10127,9633,1,simulated
38493,7145,0,simulated
33749,211,2,simulated
21932,6232,2,simulated
3295,3166,2,simulated
19939,2799,2,simulated
30926,9341,1,simulated
7730,8352,1,simulated
44685,2654,1,simulated
49410,5777,1,simulated
36812,2196,1,simulated
10203,1843,3,simulated
43554,7413,2,simulated
6952,7700,4,simulated
16637,8196,1,simulated
22085,182,3,simulated
42173,2995,4,simulated
6297,7691,4,simulated
14027,5738,2,simulated
18587,4840,0,simulated
19226,8956,2,simulated
33039,6482,1,simulated
30205,8977,1,simulated
19524,8993,0,simulated
10372,9703,0,simulated
41805,9079,3,simulated
28330,1521,4,simulated
28430,2589,0,simulated
45276,3135,1,simulated
3624,489,1,simulated
21379,7696,3,simulated
9295,6314,0,simulated
751,7109,1,simulated
24124,287,0,simulated
43328,7563,2,simulated
8015,2178,0,simulated
42733,3022,4,simulated
29260,9763,1,simulated
46898,4805,1,simulated
44231,7292,2,simulated
48047,7376,0,simulated
12393,2769,4,simulated
41467,1137,0,simulated
33097,7561,0,simulated
14644,3039,2,simulated
43664,5688,4,simulated
20272,2038,2,simulated
15387,1659,3,simulated
28823,674,2,simulated
39085,897,3,simulated
10963,3089,0,simulated
12132,9080,0,simulated
