customer_id,age,annual_income,purchase_frequency,avg_order_value,tenure_months,customer_satisfaction,num_support_tickets,total_spend,days_since_last_purchase,device_type,region,membership_tier,churned,spend_per_purchase,avg_monthly_spend,customer_lifetime_value,engagement_score,churn_risk_score,recency_score,frequency_score,monetary_score,age_income_interaction,support_satisfaction,age_group,income_tier,device_type_Desktop,device_type_Mobile,device_type_Tablet,region_Central,region_East,region_North,region_South,region_West,membership_tier_Bronze,membership_tier_Gold,membership_tier_Platinum,membership_tier_Silver,age_group_18-25,age_group_26-35,age_group_36-50,age_group_51-65,age_group_65+,income_tier_Low,income_tier_Medium,income_tier_High,income_tier_Very High,device_type_target_encoded,region_target_encoded,membership_tier_target_encoded,age_group_target_encoded,income_tier_target_encoded,device_type_freq,region_freq,membership_tier_freq,age_group_freq,income_tier_freq,purchase_day,purchase_month,day_sin,day_cos,month_sin,month_cos
4081,45,79154,6,38,13,3.2,1,28486,57,Desktop,West,Gold,0,4747.67,2191.23,28486,10.0,0,0.530819450562014,1.9459101490553132,10.257203121842208,356.193,1.7999999999999998,36-50,Very High,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.16173469387755102,0.16906390002357935,0.156,0.3002,0.195,0.196,0.4241,0.25,0,11,0.0,1.0,-0.5000000000000004,0.8660254037844384
4082,29,20000,6,37,17,4.5,1,12666,26,Mobile,East,Gold,0,2111.0,745.06,12666,10.0,0,0.7490954336047508,1.9459101490553132,9.446755465483632,58.0,0.5,26-35,Low,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.17163048965169106,0.16173469387755102,0.16300036062026685,0.17519623233908949,0.5992,0.1981,0.196,0.2773,0.3185,4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
4083,58,82543,1,18,78,3.0,3,4856,0,Desktop,West,Bronze,0,4856.0,62.26,4856,5.7,0,1.0,0.6931471805599453,8.488176242345745,478.7494,6.0,51-65,Very High,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.17013086989992302,0.156,0.3002,0.195,0.3933,0.1299,0.25,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
4084,18,47337,7,115,81,4.4,3,13451,52,Tablet,South,Gold,0,1921.57,166.06,13451,10.0,0,0.5611439686474896,2.0794415416798357,9.50688307286016,85.2066,1.799999999999999,18-25,High,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.16401590457256462,0.17644183773216032,0.16173469387755102,0.17580340264650285,0.174,0.1006,0.2046,0.196,0.1587,0.25,6,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
4085,53,20000,6,83,39,4.1,3,18471,22,Mobile,East,Bronze,0,3078.5,473.62,18471,10.0,0,0.7831394949065555,1.9459101490553132,9.824011351034331,106.0,2.700000000000001,51-65,Low,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.17013086989992302,0.17519623233908949,0.5992,0.1981,0.3933,0.1299,0.3185,3,11,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
4086,35,32061,5,100,4,3.1,1,11273,17,Mobile,Central,Bronze,0,2254.6,2818.25,11273,10.0,20,0.8278784880832378,1.791759469228055,9.33025446864152,112.2135,1.9,26-35,Medium,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.15396188565697091,0.17365878464276632,0.16300036062026685,0.1669421487603306,0.5992,0.1994,0.3933,0.2773,0.1815,1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
4087,48,57270,3,251,65,2.4,0,8555,0,Mobile,East,Bronze,1,2851.67,131.62,0,10.0,30,1.0,1.3862943611198906,9.054388070202297,274.896,0.0,36-50,High,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.16906390002357935,0.174,0.5992,0.1981,0.3933,0.4241,0.25,4,8,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
4088,38,50236,6,157,25,4.3,4,12237,100,Mobile,East,Bronze,0,2039.5,489.48,12237,10.0,50,0.32919298780790557,1.9459101490553132,9.412301144022486,190.8968,2.8000000000000007,36-50,High,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.16906390002357935,0.174,0.5992,0.1981,0.3933,0.4241,0.25,0,9,0.0,1.0,-1.0,-1.8369701987210297e-16
4089,51,27865,3,35,15,2.9,2,16711,23,Desktop,North,Silver,0,5570.33,1114.07,16711,10.0,30,0.7744861083592839,1.3862943611198906,9.723882303236401,142.1115,4.2,51-65,Medium,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.15856095936042638,0.16658452439625432,0.17355643044619423,0.17013086989992302,0.1669421487603306,0.3002,0.2029,0.3048,0.1299,0.1815,2,8,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
4090,33,114813,3,28,19,3.2,1,16528,36,Desktop,East,Bronze,0,5509.33,869.89,16528,9.7,0,0.6703200460356393,1.3862943611198906,9.712871692917354,378.8829,1.7999999999999998,26-35,Very High,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.15856095936042638,0.17163048965169106,0.17365878464276632,0.16300036062026685,0.156,0.3002,0.1981,0.3933,0.2773,0.25,5,8,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
4091,24,36621,7,250,15,3.0,2,9525,0,Desktop,East,Gold,0,1360.71,635.0,9525,10.0,0,1.0,2.0794415416798357,9.161780181360806,87.8904,4.0,18-25,High,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.15856095936042638,0.17163048965169106,0.16173469387755102,0.17580340264650285,0.174,0.3002,0.1981,0.196,0.1587,0.25,6,12,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
4092,55,35247,4,92,15,1.8,0,5047,0,Mobile,North,Silver,1,1261.75,336.47,0,10.0,30,1.0,1.6094379124341003,8.52674740422105,193.8585,0.0,51-65,Medium,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.17439919893190922,0.16658452439625432,0.17355643044619423,0.17013086989992302,0.1669421487603306,0.5992,0.2029,0.3048,0.1299,0.1815,5,3,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
4093,36,20000,3,50,13,3.5,1,24260,2,Mobile,South,Bronze,0,8086.67,1866.15,24260,10.0,0,0.9780228724846005,1.3862943611198906,10.096625401763932,72.0,1.5,36-50,Low,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.17519623233908949,0.5992,0.2046,0.3933,0.4241,0.3185,4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
4094,40,127629,5,230,54,1.4,3,33806,0,Mobile,East,Gold,1,6761.2,626.04,0,10.0,30,1.0,1.791759469228055,10.42842316062046,510.516,10.8,36-50,Very High,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17163048965169106,0.16173469387755102,0.16906390002357935,0.156,0.5992,0.1981,0.196,0.4241,0.25,6,11,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
4095,52,20000,5,194,14,4.1,3,6883,26,Mobile,East,Gold,0,1376.6,491.64,6883,10.0,0,0.7490954336047508,1.791759469228055,8.83695515733143,104.0,2.700000000000001,51-65,Low,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0.17439919893190922,0.17163048965169106,0.16173469387755102,0.17013086989992302,0.17519623233908949,0.5992,0.1981,0.196,0.1299,0.3185,6,4,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
4096,25,37575,4,13,5,4.1,2,6604,3,Desktop,North,Gold,0,1651.0,1320.8,6604,5.5,20,0.9672161004820059,1.6094379124341003,8.795582216956426,93.9375,1.8000000000000007,18-25,High,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.15856095936042638,0.16658452439625432,0.16173469387755102,0.17580340264650285,0.174,0.3002,0.2029,0.196,0.1587,0.25,0,11,0.0,1.0,-0.5000000000000004,0.8660254037844384
4097,45,81371,6,72,6,3.4,5,12600,84,Mobile,Central,Silver,0,2100.0,2100.0,12600,10.0,25,0.39324072086859824,1.9459101490553132,9.441531454869693,366.1695,8.0,36-50,Very High,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.16906390002357935,0.156,0.5992,0.1994,0.3048,0.4241,0.25,6,5,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
4098,30,20000,3,103,3,2.3,0,3135,75,Mobile,Central,Gold,1,1045.0,1045.0,0,10.0,50,0.4345982085070782,1.3862943611198906,8.0507033814703,60.0,0.0,26-35,Low,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.16173469387755102,0.16300036062026685,0.17519623233908949,0.5992,0.1994,0.196,0.2773,0.3185,3,9,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
4099,36,37472,3,99,19,4.0,2,18926,7,Desktop,West,Bronze,0,6308.67,996.11,18926,10.0,0,0.925169997034202,1.3862943611198906,9.84834475303892,134.8992,2.0,36-50,High,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.16906390002357935,0.174,0.3002,0.195,0.3933,0.4241,0.25,1,12,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
4100,38,20000,8,171,9,1.0,2,29427,20,Mobile,West,Silver,1,3678.38,3269.67,0,10.0,30,0.8007374029168081,2.1972245773362196,10.289701881052155,76.0,8.0,36-50,Low,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.17519623233908949,0.5992,0.195,0.3048,0.4241,0.3185,1,9,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
4101,19,71292,3,94,20,3.5,2,10965,17,Mobile,South,Bronze,0,3655.0,548.25,10965,10.0,0,0.8278784880832378,1.3862943611198906,9.302554855963994,135.4548,3.0,18-25,Very High,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.17580340264650285,0.156,0.5992,0.2046,0.3933,0.1587,0.25,1,10,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
4102,28,41544,8,97,64,4.8,4,22603,14,Desktop,West,Bronze,0,2825.38,353.17,22603,10.0,25,0.8559395234122652,2.1972245773362196,10.025882160749735,116.3232,0.8000000000000007,26-35,High,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.16300036062026685,0.174,0.3002,0.195,0.3933,0.2773,0.25,3,12,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
4103,54,96888,4,86,74,3.8,0,17209,18,Desktop,West,Silver,0,4302.25,232.55,17209,10.0,0,0.8187307530779818,1.6094379124341003,9.753245889205585,523.1952,0.0,51-65,Very High,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17355643044619423,0.17013086989992302,0.156,0.3002,0.195,0.3048,0.1299,0.25,5,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
4104,48,112479,7,25,8,2.9,2,11639,12,Mobile,South,Bronze,0,1662.71,1454.88,11639,9.8,30,0.8751733190429475,2.0794415416798357,9.36220272128543,539.8992,4.2,36-50,Very High,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.156,0.5992,0.2046,0.3933,0.4241,0.25,0,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004
4105,37,52310,3,45,5,2.3,4,35825,9,Mobile,West,Gold,1,11941.67,7165.0,0,10.0,75,0.9048374180359595,1.3862943611198906,10.486429165775048,193.547,10.8,36-50,High,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17435897435897435,0.16173469387755102,0.16906390002357935,0.174,0.5992,0.195,0.196,0.4241,0.25,6,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
4106,40,64620,3,225,1,5.0,0,5262,7,Desktop,North,Bronze,0,1754.0,5262.0,5262,10.0,20,0.925169997034202,1.3862943611198906,8.56845648535378,258.48,0.0,36-50,High,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.15856095936042638,0.16658452439625432,0.17365878464276632,0.16906390002357935,0.174,0.3002,0.2029,0.3933,0.4241,0.25,3,2,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
4107,34,39838,3,48,7,3.1,1,12317,45,Mobile,West,Silver,0,4105.67,1759.57,12317,10.0,0,0.6065306597126334,1.3862943611198906,9.418816886246988,135.4492,1.9,26-35,High,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.16300036062026685,0.174,0.5992,0.195,0.3048,0.2773,0.25,1,7,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
4108,54,24260,7,268,16,3.3,2,18716,4,Mobile,South,Silver,0,2673.71,1169.75,18716,10.0,0,0.9565287391030293,2.0794415416798357,9.837187480778896,131.004,3.4000000000000004,51-65,Medium,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.17439919893190922,0.17644183773216032,0.17355643044619423,0.17013086989992302,0.1669421487603306,0.5992,0.2046,0.3048,0.1299,0.1815,4,8,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
4109,35,52222,7,31,22,3.0,1,7937,3,Mobile,Central,Bronze,0,1133.86,360.77,7937,10.0,0,0.9672161004820059,2.0794415416798357,8.97941663334301,182.777,2.0,26-35,High,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.15396188565697091,0.17365878464276632,0.16300036062026685,0.174,0.5992,0.1994,0.3933,0.2773,0.25,2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
4110,40,119455,3,121,2,2.5,1,10234,1,Mobile,East,Silver,0,3411.33,5117.0,10234,10.0,50,0.9889503892939223,1.3862943611198906,9.23356849809539,477.82,2.5,36-50,Very High,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17163048965169106,0.17355643044619423,0.16906390002357935,0.156,0.5992,0.1981,0.3048,0.4241,0.25,6,3,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
4111,51,26951,1,67,6,1.0,4,14720,4,Desktop,West,Gold,1,14720.0,2453.33,0,10.0,55,0.9565287391030293,0.6931471805599453,9.597030324758013,137.4501,16.0,51-65,Medium,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.15856095936042638,0.17435897435897435,0.16173469387755102,0.17013086989992302,0.1669421487603306,0.3002,0.195,0.196,0.1299,0.1815,3,7,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
4112,28,20000,3,163,1,2.9,3,22163,2,Mobile,Central,Platinum,0,7387.67,22163.0,22163,10.0,50,0.9780228724846005,1.3862943611198906,10.00622462998724,56.0,6.300000000000001,26-35,Low,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.14825306893295562,0.16300036062026685,0.17519623233908949,0.5992,0.1994,0.1059,0.2773,0.3185,3,9,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
4113,56,24586,5,108,35,3.4,2,5046,9,Mobile,North,Platinum,0,1009.2,144.17,5046,10.0,0,0.9048374180359595,1.791759469228055,8.526549286340263,137.6816,3.2,51-65,Medium,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.17439919893190922,0.16658452439625432,0.14825306893295562,0.17013086989992302,0.1669421487603306,0.5992,0.2029,0.1059,0.1299,0.1815,0,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004
4114,19,28581,2,35,7,2.5,1,24041,19,Tablet,Central,Silver,0,12020.5,3434.43,24041,10.0,30,0.8096840969833764,1.0986122886681098,10.0875575798642,54.3039,2.5,18-25,Medium,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0.16401590457256462,0.15396188565697091,0.17355643044619423,0.17580340264650285,0.1669421487603306,0.1006,0.1994,0.3048,0.1587,0.1815,0,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004
4115,57,20000,7,86,20,1.0,2,20227,48,Desktop,South,Silver,1,2889.57,1011.35,0,10.0,30,0.5866462195100318,2.0794415416798357,9.914823062199874,114.0,8.0,51-65,Low,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0.15856095936042638,0.17644183773216032,0.17355643044619423,0.17013086989992302,0.17519623233908949,0.3002,0.2046,0.3048,0.1299,0.3185,3,9,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
4116,33,34501,6,81,14,3.7,2,24743,21,Mobile,South,Silver,0,4123.83,1767.36,24743,10.0,0,0.7918895663367816,1.9459101490553132,10.116338314364906,113.8533,2.5999999999999996,26-35,Medium,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.17644183773216032,0.17355643044619423,0.16300036062026685,0.1669421487603306,0.5992,0.2046,0.3048,0.2773,0.1815,1,10,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
4117,35,34091,5,41,15,3.5,1,5844,21,Desktop,South,Silver,0,1168.8,389.6,5844,10.0,0,0.7918895663367816,1.791759469228055,8.67334187390617,119.3185,1.5,26-35,Medium,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.15856095936042638,0.17644183773216032,0.17355643044619423,0.16300036062026685,0.1669421487603306,0.3002,0.2046,0.3048,0.2773,0.1815,2,3,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
4118,18,44390,4,158,26,5.0,2,9154,63,Desktop,South,Silver,0,2288.5,352.08,9154,10.0,0,0.4965853037914095,1.6094379124341003,9.122055457108612,79.902,0.0,18-25,High,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0.15856095936042638,0.17644183773216032,0.17355643044619423,0.17580340264650285,0.174,0.3002,0.2046,0.3048,0.1587,0.25,6,8,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
